,code,capacity_per_k,longitude,latitude
0,01101,4.72799858883148,141.291962,43.056568
1,01101,4.276057547252,141.303238,43.040909
2,01101,3.476469550611383,141.273132,43.03577
3,01101,3.1288225955502447,141.322876,43.037189
4,01101,2.954999118019675,141.287109,43.044884
5,01101,2.781175640489106,141.34668,43.037006
6,01101,2.781175640489106,141.32077,43.04557
7,01101,2.781175640489106,141.323135,43.037331
8,01101,2.781175640489106,141.385742,43.069134
9,01101,2.781175640489106,141.343964,43.026077
10,01101,2.4335286854279676,141.323135,43.037331
11,01101,0.9386467786650733,141.303162,43.040977
12,01101,0.9386467786650733,141.30957,43.061863
13,01101,0.9386467786650733,141.342178,43.051327
14,01101,0.9386467786650733,141.370941,43.065784
15,01101,0.9386467786650733,141.348694,43.048557
16,01101,0.8343526921467317,141.346725,43.036957
17,01101,0.8343526921467317,141.365784,43.062988
18,01101,0.8343526921467317,141.346725,43.036957
19,01101,0.7648233011345041,141.343033,43.049782
20,01101,0.6257645191100489,141.311218,43.061241
21,01101,0.6257645191100489,141.338104,43.04208
22,01101,0.6257645191100489,141.329941,43.040287
23,01101,0.6257645191100489,141.340836,43.025578
24,01101,0.6257645191100489,141.348801,43.042583
25,01101,0.6257645191100489,141.345825,43.038925
26,01101,0.6257645191100489,141.321487,43.041565
27,01101,0.6257645191100489,141.339005,43.058052
28,01101,0.5214704325917073,141.32132,43.057606
29,01101,0.5214704325917073,141.365784,43.062988
30,01101,0.31288225955502447,141.331177,43.063557
31,01101,0.31288225955502447,141.336624,43.06749
32,01101,0.31288225955502447,141.347015,43.021503
53,01102,3.262995018075254,141.358276,43.164135
54,01102,2.674586080389552,141.357986,43.163773
55,01102,2.674586080389552,141.296844,43.130234
56,01102,2.674586080389552,141.341064,43.142941
57,01102,2.674586080389552,141.400986,43.155506
58,01102,2.219906446723328,141.367523,43.132095
59,01102,2.219906446723328,141.369446,43.141022
60,01102,2.1396688643116417,141.380478,43.127796
61,01102,2.1396688643116417,141.384338,43.159523
62,01102,2.1396688643116417,141.320801,43.106117
63,01102,2.1396688643116417,141.34169,43.143501
64,01102,2.1396688643116417,141.411789,43.164818
65,01102,2.1396688643116417,141.354507,43.125286
66,01102,2.1396688643116417,141.324265,43.144154
67,01102,2.1396688643116417,141.367676,43.147736
68,01102,1.7117350914493135,141.294891,43.118393
69,01102,1.6047516482337312,141.32193,43.104733
70,01102,1.2303095969791937,141.324387,43.091133
71,01102,0.7756299633129702,141.396912,43.153896
72,01102,0.7221382417051792,141.36554,43.142693
73,01102,0.7221382417051792,141.368042,43.14098
74,01102,0.6419006592934926,141.347992,43.124428
75,01102,0.561663076881806,141.324417,43.144855
76,01102,0.48142549447011934,141.290405,43.117531
77,01102,0.48142549447011934,141.367523,43.132095
78,01102,0.48142549447011934,141.382462,43.153385
79,01102,0.48142549447011934,141.306976,43.105125
80,01102,0.48142549447011934,141.347321,43.145458
81,01102,0.48142549447011934,141.357651,43.163509
82,01102,0.48142549447011934,141.351089,43.145969
83,01102,0.48142549447011934,141.401154,43.162754
84,01102,0.48142549447011934,141.361694,43.127743
85,01102,0.48142549447011934,141.389923,43.165565
86,01102,0.48142549447011934,141.331741,43.139175
87,01102,0.48142549447011934,141.337601,43.11375
88,01102,0.48142549447011934,141.369568,43.144661
89,01102,0.48142549447011934,141.320053,43.137123
90,01102,0.48142549447011934,141.325333,43.097095
91,01102,0.48142549447011934,141.31897,43.100803
92,01102,0.48142549447011934,141.332977,43.134888
93,01102,0.48142549447011934,141.31041,43.099976
94,01102,0.48142549447011934,141.364883,43.142681
95,01102,0.48142549447011934,141.334274,43.136703
96,01102,0.48142549447011934,141.324356,43.144592
97,01102,0.48142549447011934,141.381195,43.158913
98,01102,0.48142549447011934,141.351471,43.140453
99,01102,0.48142549447011934,141.398376,43.152866
100,01102,0.48142549447011934,141.336487,43.130039
101,01102,0.3209503296467463,141.311325,43.120678
